Title: A Machine Learning Method to Infer Fundamental Stellar Parameters 
       from Photometric Light Curves  
Authors: Miller A.A., Bloom J.S., Richards J.W., Lee Y.S., Starr D.L., 
         Butler N.R., Tokarz S., Smith N., Eisner J.A. 
Table: SSPP Stellar Parameters for Hectospec Targets
================================================================================
Byte-by-byte Description of file: apj504861t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label  Explanations
--------------------------------------------------------------------------------
   1-  7 I7     ---      ID     Source identifier in the UWVSC 
   9- 12 F4.1   ---      P      Target priority for Hectospec observations
  14- 18 A5     ---      Flags  Analyis flags returned by the SSPP (1)
  20- 26 F7.1   K        Teff   Effective temperature (2)
  28- 34 F7.1   K       eTeff   Uncertainty in Teff  (2)
  36- 37 I2     ---    o_Teff   Number of methods used by SSPP to derive Teff
  39- 46 F8.2   [cm/s2]  log(g) Log surface gravity (2)
  48- 55 F8.2   [cm/s2] elog(g) Uncertainty in log(g) (2)
      57 I1     ---    o_log(g) Number of methods used by SSPP to derive log(g)
  59- 66 F8.2   [-]      [Fe/H] Metallicity (2)
  68- 75 F8.2   [-]     e[Fe/H] Uncertainty in [Fe/H] (2)
      77 I1     ---    o_[Fe/H] Number of methods used by SSPP to derive [Fe/H]
--------------------------------------------------------------------------------
Note (1): See Lee et al. 2008a.
Note (2): A -9999.00 indicates a NULL value.
--------------------------------------------------------------------------------
5218307  7.  nnnnn  5156.2    71.0  4     4.44     0.19 4    -0.68     0.08 4 
5516601 10.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5532421  3.  nnnnn  5164.1    65.4  5     4.37     0.13 5    -0.31     0.05 5 
5600767 10.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5607780  8.  nnnnn  5708.6   119.9  6     3.88     0.42 4    -0.65     0.08 4 
5944680  7.  NCnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5986924  6.  nnngn  5700.0    65.8  7     3.62     0.16 5    -1.05     0.04 6 
6085650  4.  nnnnn  4875.7    99.6  4     4.41     0.03 4    -0.20     0.07 2 
4166087 10.  nnnnn  5864.6   118.4  5     4.34     0.25 2    -0.54     0.04 1 
4200230  2.  nCnnn  4317.2    43.6  3     4.12     0.36 2    -0.57     0.12 1 
4282486  3.  lnnGn  4066.4    30.3  2     4.58     0.10 1    -1.18     0.09 1 
4289484  7.  nnnnn  6122.2    53.1  5     4.15     0.45 2    -0.62     0.09 1 
4317562  8.  nnnnn  5977.4   136.6  4     3.70     0.04 2    -0.69     0.10 1 
4496219  3.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4497072  5.  NCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4514956  5.  nnnnn  5480.4    61.5  4     4.12     0.19 4    -0.49     0.14 3 
4606071  5.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4623799  7.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4642632  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4754272  5.  nnnnn  5977.0    68.3  9     3.99     0.17 6    -0.53     0.03 4 
5099831  7.  nnnnn  6014.6   105.8  7     4.15     0.01 4    -0.84     0.12 4 
5145218  2.  nnnnn  5959.8    52.2  9     4.01     0.04 6    -0.49     0.02 6 
5197132  8.  nnnnn  6050.9    99.5  7     3.80     0.16 4    -0.73     0.01 3 
5200105  2.5 Nnngn  4202.5    88.1  3     3.86     0.04 2    -1.46     0.10 1 
5352028  7.  nnBnn  5313.3   177.1  3     4.44     0.05 2    -0.14     0.09 1 
5390257  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5690168  5.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5702115  4.  nnnnn  6529.6    52.3 10     4.43     0.14 7    -0.52     0.06 7 
5765121  4.  nnnnn  5444.9    93.5  8     4.02     0.22 6    -0.48     0.02 6 
5795840  6.  nnBnn  5438.8    56.0  7     4.64     0.09 6    -0.61     0.03 5 
5856163  2.5 nnnnn  4886.9   237.6  3     4.03     0.57 2    -0.70     0.09 1 
6087331 10.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4236296  5.  nnnnn  4588.9    15.5  3     4.49     0.21 3    -0.70     0.08 1 
4427338  3.  nnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4551604  4.  nnnnn  5506.4    90.9  6     3.85     0.15 4    -0.28     0.07 3 
4582014  9.  nnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4793377  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5025584  5.  nnngn  4571.3    63.0  4     4.63     0.08 4    -1.06     0.10 3 
5049257  4.  nnBnn  5344.4    68.5  7     4.02     0.13 6    -0.39     0.08 7 
5114882  5.  Nnngn  4481.4     9.2  3     4.25     0.06 2    -1.14     0.09 1 
5212991  3.  nCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5243207  9.  nnnnn  5275.2    11.1  3     4.31     0.31 2    -0.89     0.07 1 
5506510  5.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5712022  6.  nnnnn  4840.5    66.6  3     4.28     0.04 3    -0.37     0.08 2 
4157148  5.  nnnnn  5911.8    61.5  7     3.23     0.33 4    -0.84     0.02 4 
4328613  9.  NnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4414129  1.  nnnnn  6059.9    63.9  7     3.93     0.25 4    -0.73     0.14 3 
5249935 10.  nnBGn  5609.4   172.0  4     3.94     0.57 2    -1.14     0.09 1 
5375369  2.  NCnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5393011 10.  Nnnnn  4268.1    78.3  3     3.56     0.17 2    -0.39     0.08 1 
5419168  3.  nnnnn  5767.3    81.1  7     4.12     0.14 6    -0.34     0.07 6 
5775495 10.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
6013872  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4313909  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4343406  2.  nnnnn  4642.1    69.8  4     4.48     0.19 4    -0.90     0.16 3 
4417800  2.  nnnnn  5436.6    55.8  7     4.34     0.10 6    -0.15     0.06 7 
4422870  5.  Nnnnn  4772.2   163.6  3     3.97     0.21 2    -0.26     0.09 1 
4426169  2.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4533200  5.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4594498  3.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4701006  7.  nnnnn  5665.1   103.3  4     4.14     0.04 2    -0.39     0.09 1 
4730536  5.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4731882  5.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4739295  3.  nnnnn  4727.5    95.4  4     4.46     0.16 4    -0.31     0.15 2 
4760498  2.  nnnnn  4863.8    64.4  4     2.49     0.17 4    -0.91     0.03 3 
4780877  2.  nCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4812003  3.  nnBnn  5011.7    93.8  4     4.53     0.08 4    -0.50     0.10 1 
5021164  6.  nnnnn  5529.3    53.8  7     4.40     0.13 6    -0.82     0.01 4 
5087529  2.  nnnnn  5754.3    91.2  4     3.74     0.21 2    -0.90     0.04 1 
5088799  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5103008  1.  nnBnc -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5221270  2.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5227680  5.  nnnnn  4586.6   128.3  3     4.13     0.06 2    -0.23     0.08 1 
5259655  3.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5299617  3.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5484320  2.  nnnnn  5695.5    81.0  8     3.94     0.14 6     0.08     0.07 6 
5551229 10.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5558317  6.  Nnnnn  4372.9   122.3  3     3.55     0.25 2    -0.28     0.09 1 
5691570  4.  nnnnn  5781.9    71.9  8     3.90     0.10 6    -0.63     0.03 5 
5771531  5.  nnnnn  5028.1   122.3  4     4.55     0.03 4    -0.95     0.01 3 
5808512  2.  nnnnn  6050.1    88.8  5     3.93     0.10 2    -0.41     0.08 1 
5851460 10.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5855774  6.  Nnnnn  4317.3    40.1  3     3.91     0.26 2    -0.49     0.09 1 
4171787  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4256082  5.  lnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4284597  2.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4321316  5.  nnnnT  5656.7   336.0  3     4.01     0.08 3    -0.47     0.11 3 
4381791  5.  nnnnn  5353.4   176.8  5     4.19     0.30 4    -0.65     0.08 3 
4419396  1.  nnnnn  5175.5   230.5  4     4.55     0.34 3    -0.76     0.07 2 
4499787  6.  nnnnn  4310.7    99.1  3     4.21     0.35 3    -0.58     0.12 1 
4592920  3.  nnBnn  5656.0    66.0  8     3.62     0.13 6    -0.06     0.06 5 
4667202  8.  nnnnn  5498.4   126.4  4     4.09     0.06 2    -0.72     0.04 1 
4705761  6.  nnnnn  5108.6    17.0  3     4.36     0.25 3    -0.50     0.07 2 
4852950  1.  nnnnn  6165.2    40.6  9     3.89     0.06 6    -0.27     0.01 4 
5033228  4.  nnnnn  5348.5   110.1  5     4.16     0.13 5     0.21     0.06 3 
5044102  5.  nnnnn  5049.9   132.2  4     4.37     0.29 4    -0.53     0.09 3 
5045867  5.  nnnnn  4574.9    69.4  3     4.44     0.16 3    -0.55     0.08 1 
5114414  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5168415  4.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5268750  2.  nnnnn  5401.4    69.3  4     3.86     0.25 4    -0.37     0.08 1 
5335638  5.  nnnnn  4922.4   111.8  5     4.45     0.01 5    -0.85     0.05 4 
5344461  1.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5352389  6.  nCnnn  5163.1    99.2  3     4.05     0.29 4    -0.86     0.12 3 
5401063  5.  nnnnn  4781.7    83.4  4     4.44     0.16 4    -0.61     0.11 3 
5644835  4.  nnBnn  5289.9    81.5  7     2.26     0.24 6    -0.99     0.08 7 
5693231  4.  nCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5764126  8.  nnngn  5882.3    41.7  4     4.13     0.18 2    -1.02     0.07 1 
5798914  3.  nnBnn  5150.9    71.3  5     4.42     0.11 5    -0.22     0.02 5 
5891718 10.  NCnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5928710  9.  nnBnn  5683.3    71.1  5     3.55     0.33 2    -0.52     0.09 1 
6005794  7.  nnnnn  5723.5    32.9  4     3.82     0.07 2    -0.07     0.09 1 
6032673  5.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4213623  5.  nnnnn  5026.8   113.4  3     4.58     0.15 3    -0.52     0.10 2 
4326999  1.  Nnnnn  4366.7    14.5  3     3.51     0.35 2    -0.26     0.13 1 
4404441  4.  nnnnn  5577.9    94.3  5     4.06     0.02 5    -0.29     0.02 2 
4510934  5.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4533058  5.  nnnnn  5981.6    96.4  9     4.16     0.16 6    -0.42     0.09 4 
4551278  9.  NnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4634261  5.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4759200  5.  nnBnn  4982.9   139.1  3     4.37     0.36 3    -0.10     0.06 2 
4791667  2.5 nnnnn  5321.9    61.1  7     4.18     0.07 6    -0.29     0.01 5 
4845559  3.  nnnnn  5156.9   141.3  5     4.31     0.24 5    -0.80     0.06 4 
5103491  5.  nnBnn  5202.5    78.8  5     3.88     0.42 4    -0.68     0.01 4 
5143432  1.  nnnnn  4795.5    26.5  4     3.24     0.31 4    -0.31     0.10 2 
5151567  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5193596  9.  nnBnn  5637.5   103.7  4     4.18     0.39 2    -0.57     0.09 1 
5209742  1.  nnnnn  4991.6    96.1  5     4.27     0.21 5    -0.66     0.09 3 
5407028  3.  nnBnn  4937.7    86.4  4     4.45     0.14 4    -0.16     0.03 2 
5408827  8.  nnnnn  5645.1    61.2  5     4.14     0.18 4     0.14     0.06 4 
5422761  2.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5539361  3.  nnnnn  5850.4    40.9  8     4.29     0.11 6    -0.26     0.04 5 
5583638 10.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5593868  7.  nnnnn  5971.1    31.1  5     3.79     0.25 2    -0.79     0.10 1 
5790798 10.  nnnnn  5935.0    37.2  4     3.84     0.08 2    -0.58     0.09 1 
5830112  6.  NCnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
6084064  4.  nCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4221496  2.  nnnnn  5295.4    64.5  7     4.35     0.01 6    -0.38     0.05 7 
4264353 10.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4288489  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4502850  5.  nnnnn  5165.2    96.7  7     4.12     0.17 6    -0.86     0.05 6 
4590143  5.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4679914  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4749834  5.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5134509  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5272993  3.  nnnnn  5787.3    50.5  8     4.08     0.08 6    -0.05     0.04 6 
5305811  2.  nnnnn  5739.7    67.8  8     4.19     0.10 6     0.04     0.04 5 
5314662  2.  nnnnn  8158.0   197.5  5     4.00     0.02 4    -1.55     0.09 1 
5324408  9.  Nnnnn  4182.9    89.5  3     3.73     0.25 2    -0.60     0.05 1 
5351794  5.  nnnnn  5442.1    87.4  8     4.33     0.18 6    -0.99     0.05 5 
5356183  5.  NnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5500830 10.  nnBgn  5026.6   178.1  3     4.37     0.12 2    -1.38     0.13 1 
5548462  7.  nnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5619046  6.  Nnnnn  4812.3    23.2  3     3.56     0.19 2    -0.25     0.13 1 
5817274  1.  nnnnn  4865.6    83.3  4     3.35     0.08 4    -0.22     0.02 3 
5856047  2.  nnBnT  5558.2   144.9  8     4.40     0.18 6    -0.81     0.05 6 
6037816  4.  nnnGn  4322.2    69.0  4     4.31     0.28 4    -1.14     0.11 1 
6051865  2.  nnnnn  7238.9    69.7  8     4.37     0.16 5    -1.84     0.06 3 
4163416  7.  nnnnn  5555.9    14.9  6     2.68     0.24 4    -1.43     0.05 4 
4468848 10.  nnnnn  4582.1    52.4  3     4.14     0.00 2    -0.62     0.09 1 
4486804  2.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4506846  3.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4506874  5.  Nnnnn  4584.4    76.9  3     4.21     0.05 2    -0.56     0.06 1 
4509314  5.  nCnnn  5360.2   145.6  5     4.22     0.33 4    -0.82     0.04 5 
4551709  2.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4657600  5.  nnnnn  5249.2   117.4  5     3.17     0.27 5    -0.89     0.06 5 
4732843  3.  nnnnn  5588.4    96.3  8     4.07     0.21 6    -0.41     0.01 5 
4743508  5.  nnnnn  4903.6    83.5  3     4.36     0.02 2    -0.26     0.01 2 
4859400  2.  nnnnn  5386.9    59.6  7     3.65     0.12 6    -0.30     0.04 7 
5016081  5.  nnnnn  5484.5    54.0  8     4.17     0.01 6    -0.15     0.09 5 
5130447  6.  nnnnT  5572.3   107.2  8     4.05     0.02 6    -0.14     0.03 6 
5165629  6.  lnnnn  4193.8    76.5  2     3.59     0.09 1    -0.48     0.07 1 
5167239  3.  nnnnn  5515.2    55.5  7     4.32     0.04 5    -0.34     0.05 7 
5189964  5.  nnBnn  5278.4    24.1  4     4.54     0.07 4    -0.76     0.06 4 
5213451  3.  nnnnn  6140.1    75.4  9     4.23     0.20 6    -0.56     0.00 3 
5292050  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5449955  2.  nnnnn  6274.5    73.9  9     3.80     0.03 6    -0.33     0.03 4 
5535356  4.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5614419  2.  nnnnn  4910.9    90.8  4     4.42     0.19 4    -0.22     0.09 1 
5703799  9.  NnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5755735  3.  nnBnn  5330.6    58.6  7     4.53     0.09 6    -0.32     0.04 7 
5870498  5.  nnnnn  5208.8   117.6  5     2.96     0.50 5    -0.19     0.08 2 
5897704  5.  nnBnn  5427.4    93.9  5     3.63     0.57 4    -0.83     0.17 2 
6019656  5.  nnnnn  5513.9    39.7  7     4.36     0.18 6    -0.17     0.05 6 
6041112  6.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4155231  2.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4174554  8.  nnnnn  5859.1    51.6  7     4.03     0.27 4    -0.43     0.09 4 
4289635  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4359166  3.  nnnnn  5076.4    93.9  4     4.38     0.26 4    -0.69     0.04 3 
4477874  5.  nnnnn  5683.3    25.7  4     3.69     0.07 2    -0.87     0.08 1 
4502825  1.  nnngn  4316.2    92.3  1     4.12     0.03 2    -2.03     0.09 1 
4516464  1.  nnnnn  5177.5   115.7  5     3.64     0.24 5    -0.76     0.04 5 
4733489  1.  Nnnnn  4769.8   118.4  3     4.05     0.03 2    -0.36     0.09 1 
4801113  5.  nnnnn  4334.0    62.8  3     4.32     0.33 3    -0.68     0.10 1 
4818488  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5059619  2.  nnnnn  5716.1    50.0  8     3.81     0.07 6     0.13     0.08 6 
5091009  2.  nnnnn  5155.8   103.8  5     3.95     0.15 5    -0.72     0.01 2 
5165086  9.  nnBnn  5294.4   113.7  3     4.05     0.11 2    -0.61     0.10 1 
5169791  2.5 nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5320614  3.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5406178  5.  nnnnn  4929.1    35.9  3     4.44     0.31 3    -0.54     0.08 1 
5450871  9.  nnnnn  5787.0    80.9  4     3.86     0.21 2    -0.48     0.02 1 
5465035  2.  nnnnn  5407.7    57.3  8     2.41     0.19 6    -0.90     0.06 6 
5465291  9.  nnnnn  5955.9    62.5  5     4.06     0.36 2    -0.60     0.03 1 
5512165 10.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5779810  6.  nnnnn  5392.4    78.5  5     4.40     0.19 4    -0.28     0.01 3 
5937331  4.  nnnnn  5354.9    97.2  7     3.80     0.20 5    -0.62     0.12 4 
5972664  4.  nnnnn  5900.2    49.9  8     3.74     0.13 6    -0.70     0.03 6 
5981254  2.  nnnnn  5499.8    57.1  7     4.36     0.17 6    -0.69     0.04 5 
6016525  6.  nnBnn  5448.7    43.9  5     3.83     0.02 4    -0.32     0.14 4 
6019448  2.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4205188  7.  nnnGn  6159.2    12.7  7     2.57     0.18 4    -2.88     0.42 3 
4226095  3.  nnnnn  5745.6    80.7  8     4.12     0.19 6    -0.35     0.05 6 
4236112  5.  nnnnn  4301.8    39.5  3     4.15     0.39 3    -0.39     0.07 1 
4239636  2.  nnnnn  5947.2    65.5  8     4.00     0.16 6    -0.46     0.03 6 
4332677  5.  NnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4360657  5.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4382482  2.  nnnnn  6981.3    55.9 10     4.00     0.17 7    -0.35     0.05 8 
4391692  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4412897  5.  Nnnnn  4521.9    90.3  3     3.74     0.56 2    -0.78     0.11 1 
4863910  2.  nnnnn  5747.0    64.6  8     4.16     0.11 6    -0.21     0.06 6 
5170009  7.  nnnGn  6332.9    85.2  8     4.04     0.24 5    -1.04     0.03 3 
5209569  9.  nnnnn  5979.1    72.1  7     3.78     0.16 4    -0.82     0.01 4 
5254848  5.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5274235  9.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5298860  3.  lnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5380596  3.  nnnnn  6038.4    34.3  9     3.94     0.10 6    -0.19     0.01 6 
5630505  2.  nnnnn  5026.3   141.4  4     3.17     0.04 4    -0.73     0.12 1 
5763835 10.  NCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5780838 10.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5830616  4.  nnnnn  5645.1    43.0  8     4.38     0.13 6    -0.31     0.02 5 
6042287  4.  nnnnn  5135.6   186.3  5     3.48     0.25 5    -0.76     0.00 2 
4195055  9.  lnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4349334  3.  nCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4429493  7.  nnnnn  5517.8     8.9  5     4.09     0.34 4    -0.51     0.05 3 
4450832 10.  NnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4630534  1.  nnnnn  4663.8    18.5  4     2.96     0.20 4    -0.45     0.10 3 
4708537  5.  nnnnn  6257.5    92.1  6     4.12     0.56 3    -1.24     0.05 1 
4714900  9.  nnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4780484  5.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4836764  9.  NnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4844030  3.  nnBnn  5192.1   147.9  4     3.60     0.03 3     0.01     0.04 2 
4868631  3.  nnnnn  5043.4   153.2  4     4.00     0.04 4    -0.11     0.04 2 
5028049  4.  nnnnn  4848.7    85.8  4     4.50     0.17 4    -0.35     0.11 3 
5250995  5.  lCnnn  4459.6    77.3  1     4.11     0.10 1    -0.67     0.08 1 
5257406 10.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5447181  2.  nnnGn  4334.6    45.8  3     4.43     0.21 4    -1.12     0.04 2 
5464221 10.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5468661  1.  nCBnc -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5611828  4.  nnnnT  5990.2    43.9  9     4.13     0.15 6    -0.52     0.03 5 
5791450  4.  nnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5843739  4.  nnBnn  5384.6    48.9  7     3.94     0.20 6    -0.41     0.03 5 
5933069  6.  nnnnn  4015.3    13.8  1     2.92     0.13 1    -0.93     0.10 1 
5985240  8.  nnnnn  5515.8   122.9  3     4.55     0.17 2    -0.60     0.04 1 
6057858  2.  nnnnn  7381.2    56.9  9     3.78     0.27 7    -0.74     0.06 6 
4282724  7.  nnnnn  5943.2    93.1  5     4.28     0.38 2    -0.87     0.08 1 
4757146  9.  NnnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4803561  5.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5312960  9.  nnBnn  4898.4    36.3  3     4.12     0.28 2    -0.63     0.07 1 
5406849  2.5 nnnnn  5403.9   142.5  5     4.06     0.15 4    -0.59     0.05 4 
4170078  5.  NnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4239654  7.  nnnnn  5942.1   100.8  7     4.00     0.24 4    -0.68     0.11 4 
4341049  5.  lCnnR -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4694201  5.  NnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
5541672  2.  nnnnn  7353.5   104.9  7     3.38     0.26 5    -2.65     0.05 3 
5972660  8.  nnBnn  5855.2    46.4  4     4.03     0.37 2    -0.71     0.09 1 
6071650  3.  nnnnn  4941.2    59.0  3     4.54     0.18 3    -0.75     0.18 2 
4252424  7.  NnBnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4256744  9.  nnnnX -9999.0 -9999.0  0 -9999.00 -9999.00 0 -9999.00 -9999.00 0 
4448675  5.  NnBnn  4762.2    55.3  3     3.91     0.01 2    -0.76     0.09 1 
